filename	label	latitude	longitude	width	stddeviations
auto	2016-10-06 00:00:00.0	41.8125	-86.75	0.0625	-1.9179
auto	2016-10-11 00:00:00.0	40.4375	-89	0.0625	1.96743
auto	2016-10-19 00:00:00.0	41.5	-88.1875	0.0625	-0.73003
auto	2016-10-22 00:00:00.0	41.375	-88.875	0.0625	-1.06729
auto	2016-11-05 00:00:00.0	41.9375	-87.6875	0.0625	-0.80024
auto	2016-10-30 00:00:00.0	41.375	-88.875	0.0625	-0.09251
auto	2016-10-01 00:00:00.0	41.5	-88.125	0.0625	-1.04034
auto	2016-11-03 00:00:00.0	41.5	-87.0625	0.0625	-1.19662
auto	2016-10-14 00:00:00.0	41.375	-88.875	0.0625	0.60109
auto	2016-10-04 00:00:00.0	41.375	-88.4375	0.0625	-0.54364
auto	2016-10-05 00:00:00.0	42.75	-86.125	0.0625	-0.32956
auto	2016-10-12 00:00:00.0	41.8125	-87.75	0.0625	-1.3755
auto	2016-10-12 00:00:00.0	41.375	-88.4375	0.0625	-2.09528
auto	2016-10-13 00:00:00.0	42.75	-86.125	0.0625	-0.7191
auto	2016-10-24 00:00:00.0	42.0625	-86.5	0.0625	-1.62765
auto	2016-10-21 00:00:00.0	41.875	-88	0.0625	-0.40589
auto	2016-10-13 00:00:00.0	41.375	-86.3125	0.0625	-0.92549
auto	2016-10-18 00:00:00.0	42.0625	-87.6875	0.0625	-0.56061
auto	2016-11-01 00:00:00.0	41.5	-87.0625	0.0625	-0.30663
auto	2016-10-20 00:00:00.0	41.8125	-87.75	0.0625	0.6433
auto	2016-10-24 00:00:00.0	41.5	-87.0625	0.0625	-0.03694
auto	2016-10-05 00:00:00.0	41.875	-88	0.0625	0.86685
auto	2016-10-06 00:00:00.0	41.9375	-87.6875	0.0625	1.02395
auto	2016-11-03 00:00:00.0	41.5625	-87.5	0.0625	-0.64102
auto	2016-10-26 00:00:00.0	42.5625	-88.4375	0.0625	-1.29155
auto	2016-10-07 00:00:00.0	42.3125	-88.4375	0.0625	-0.30171
auto	2016-10-02 00:00:00.0	41.6875	-86.3125	0.0625	0.11191
auto	2016-11-01 00:00:00.0	42.625	-88.625	0.0625	-0.03587
auto	2016-11-05 00:00:00.0	41.8125	-86.75	0.0625	-0.83761
auto	2016-10-14 00:00:00.0	40.875	-88.625	0.0625	2.0102
auto	2016-11-05 00:00:00.0	41.625	-87.5	0.0625	-0.09018
auto	2016-10-12 00:00:00.0	41.625	-87.0625	0.0625	1.3594
auto	2016-10-04 00:00:00.0	41.625	-87.0625	0.0625	0.6356
auto	2016-10-30 00:00:00.0	40.875	-88.625	0.0625	-2.37784
auto	2016-10-20 00:00:00.0	41.625	-87.0625	0.0625	-1.8664
auto	2016-10-03 00:00:00.0	40.5	-86.125	0.0625	0.95926
auto	2016-10-24 00:00:00.0	41.75	-87.6875	0.0625	-0.59952
auto	2016-10-04 00:00:00.0	40.4375	-86.9375	0.0625	1.7425
auto	2016-10-20 00:00:00.0	41.5	-87.75	0.0625	-0.70067
auto	2016-10-28 00:00:00.0	40.4375	-86.9375	0.0625	-0.56065
auto	2016-10-19 00:00:00.0	40.5	-86.125	0.0625	1.28372
auto	2016-10-01 00:00:00.0	42.375	-86.25	0.0625	-0.54627
auto	2016-10-07 00:00:00.0	40.4375	-86.9375	0.0625	-0.31962
auto	2016-10-16 00:00:00.0	40.5	-86.125	0.0625	-0.24586
auto	2016-10-23 00:00:00.0	41.5	-87.75	0.0625	-0.09175
auto	2016-10-13 00:00:00.0	41.625	-87.6875	0.0625	-1.16608
auto	2016-10-23 00:00:00.0	40.4375	-86.9375	0.0625	-0.3464
auto	2016-10-07 00:00:00.0	41.5	-87.75	0.0625	0.3072
auto	2016-10-29 00:00:00.0	41.625	-87.6875	0.0625	0.18644
auto	2016-10-05 00:00:00.0	40.875	-88.625	0.0625	-0.19984
auto	2016-10-13 00:00:00.0	40.875	-88.625	0.0625	-0.4881
auto	2016-10-29 00:00:00.0	40.875	-88.625	0.0625	-1.67319
auto	2016-11-03 00:00:00.0	41.8125	-88.1875	0.0625	-0.18208
auto	2016-10-25 00:00:00.0	42	-86.5	0.0625	-0.57535
auto	2016-10-17 00:00:00.0	41.6875	-86.3125	0.0625	-0.71353
auto	2016-10-03 00:00:00.0	42.625	-88.625	0.0625	0.33731
auto	2016-11-02 00:00:00.0	42	-86.5	0.0625	-2.71772
auto	2016-10-09 00:00:00.0	41.6875	-86.3125	0.0625	-0.74355
auto	2016-10-11 00:00:00.0	42.625	-88.625	0.0625	-0.60544
auto	2016-10-08 00:00:00.0	42.0625	-88	0.0625	-1.44234
auto	2016-10-09 00:00:00.0	42.5625	-88.4375	0.0625	-0.94916
auto	2016-10-19 00:00:00.0	42.625	-88.625	0.0625	-0.13407
auto	2016-11-02 00:00:00.0	41.6875	-86.3125	0.0625	-2.24435
auto	2016-10-17 00:00:00.0	42	-86.5	0.0625	1.15587
auto	2016-10-17 00:00:00.0	42.5625	-88.4375	0.0625	0.06311
auto	2016-10-25 00:00:00.0	41.6875	-86.3125	0.0625	0.17194
auto	2016-10-14 00:00:00.0	42.75	-86.125	0.0625	0.15737
auto	2016-10-17 00:00:00.0	42.0625	-87.6875	0.0625	-1.49573
auto	2016-10-22 00:00:00.0	41.875	-88	0.0625	-2.38297
auto	2016-10-21 00:00:00.0	41.9375	-87.6875	0.0625	-0.28573
auto	2016-10-07 00:00:00.0	41.375	-88.4375	0.0625	0.23218
auto	2016-10-06 00:00:00.0	42.75	-86.125	0.0625	-1.1411
auto	2016-10-09 00:00:00.0	42.0625	-87.6875	0.0625	-0.27288
auto	2016-10-30 00:00:00.0	41.875	-88	0.0625	-1.8022
auto	2016-10-31 00:00:00.0	41.375	-88.4375	0.0625	-2.27631
auto	2016-10-19 00:00:00.0	41.5	-87.0625	0.0625	2.20152
auto	2016-10-23 00:00:00.0	41.8125	-87.75	0.0625	2.0927
auto	2016-10-03 00:00:00.0	42.0625	-86.5	0.0625	-0.26803
auto	2016-10-11 00:00:00.0	42.0625	-86.5	0.0625	-0.60793
auto	2016-10-14 00:00:00.0	41.875	-88	0.0625	-0.38118
auto	2016-10-17 00:00:00.0	42.625	-88.625	0.0625	-1.39107
auto	2016-10-03 00:00:00.0	41.6875	-86.3125	0.0625	-0.92364
auto	2016-10-27 00:00:00.0	42	-86.5	0.0625	-1.15963
auto	2016-10-27 00:00:00.0	42.5625	-88.4375	0.0625	-1.38087
auto	2016-11-04 00:00:00.0	41.5625	-87.5	0.0625	-0.55493
auto	2016-10-19 00:00:00.0	42	-86.5	0.0625	-1.09471
auto	2016-10-19 00:00:00.0	41.6875	-86.3125	0.0625	-0.36835
auto	2016-10-22 00:00:00.0	42.3125	-88.4375	0.0625	-1.3483
auto	2016-10-11 00:00:00.0	42.5625	-88.4375	0.0625	-0.23462
auto	2016-10-27 00:00:00.0	41.6875	-86.3125	0.0625	-1.37388
auto	2016-10-30 00:00:00.0	42.3125	-88.4375	0.0625	-0.43822
auto	2016-11-02 00:00:00.0	42.0625	-86.5	0.0625	-1.62765
auto	2016-10-13 00:00:00.0	41.8125	-87.75	0.0625	-0.49551
auto	2016-10-05 00:00:00.0	41.375	-88.4375	0.0625	-1.4229
auto	2016-10-09 00:00:00.0	41.5	-87.0625	0.0625	0.44851
auto	2016-10-20 00:00:00.0	41.875	-88	0.0625	-2.06169
auto	2016-10-20 00:00:00.0	41.375	-86.3125	0.0625	-0.5342
auto	2016-10-11 00:00:00.0	42.0625	-87.6875	0.0625	1.12981
auto	2016-11-02 00:00:00.0	41.5	-87.0625	0.0625	-1.46631
auto	2016-10-20 00:00:00.0	42.75	-86.125	0.0625	-2.56942
auto	2016-10-19 00:00:00.0	42.0625	-87.6875	0.0625	-0.56061
auto	2016-10-04 00:00:00.0	41.375	-86.3125	0.0625	0.69185
auto	2016-10-27 00:00:00.0	42.0625	-87.6875	0.0625	-0.48867
auto	2016-11-02 00:00:00.0	41.75	-87.6875	0.0625	-0.0981
auto	2016-10-13 00:00:00.0	40.4375	-86.9375	0.0625	-0.0786
auto	2016-10-05 00:00:00.0	40.4375	-86.9375	0.0625	-0.2125
auto	2016-10-29 00:00:00.0	40.4375	-86.9375	0.0625	-0.93558
auto	2016-10-09 00:00:00.0	41.75	-87.6875	0.0625	0.23237
auto	2016-10-21 00:00:00.0	40.4375	-86.9375	0.0625	0.37668
auto	2016-10-13 00:00:00.0	41.625	-87.0625	0.0625	-1.23197
auto	2016-10-15 00:00:00.0	40.875	-88.625	0.0625	-0.58419
auto	2016-10-01 00:00:00.0	39.9375	-86	0.0625	-0.73046
auto	2016-10-07 00:00:00.0	40.875	-88.625	0.0625	-0.00766
auto	2016-10-23 00:00:00.0	40.875	-88.625	0.0625	-1.09666
auto	2016-10-01 00:00:00.0	42.3125	-88.0625	0.0625	0.50686
auto	2016-11-04 00:00:00.0	42.3125	-89	0.0625	0.62674
auto	2016-10-14 00:00:00.0	41.625	-87.0625	0.0625	-1.41962
auto	2016-10-12 00:00:00.0	40.875	-88.625	0.0625	0.44075
auto	2016-10-30 00:00:00.0	41.625	-87.0625	0.0625	-1.08899
auto	2016-10-04 00:00:00.0	41.625	-87.6875	0.0625	-0.24391
auto	2016-10-30 00:00:00.0	41.5	-87.75	0.0625	0.26521
auto	2016-10-20 00:00:00.0	41.625	-87.6875	0.0625	-0.88943
auto	2016-11-02 00:00:00.0	40.5	-86.125	0.0625	-0.89477
auto	2016-10-02 00:00:00.0	41.75	-87.6875	0.0625	-0.75906
auto	2016-10-28 00:00:00.0	41.625	-87.6875	0.0625	0.1557
auto	2016-10-23 00:00:00.0	41.375	-86.3125	0.0625	-0.5342
auto	2016-10-16 00:00:00.0	42.0625	-87.6875	0.0625	-1.17204
auto	2016-10-31 00:00:00.0	41.875	-88	0.0625	-1.41914
auto	2016-10-18 00:00:00.0	41.5	-87.0625	0.0625	2.22849
auto	2016-10-04 00:00:00.0	41.9375	-87.6875	0.0625	1.58524
auto	2016-10-07 00:00:00.0	41.375	-86.3125	0.0625	-0.74289
auto	2016-11-01 00:00:00.0	42.0625	-87.6875	0.0625	0.08679
auto	2016-10-26 00:00:00.0	41.5	-87.0625	0.0625	-2.08661
auto	2016-10-10 00:00:00.0	42.0625	-86.5	0.0625	-0.85514
auto	2016-10-12 00:00:00.0	41.9375	-87.6875	0.0625	-0.28573
auto	2016-10-15 00:00:00.0	41.375	-86.3125	0.0625	-0.92549
auto	2016-10-16 00:00:00.0	41.6875	-86.3125	0.0625	0.03687
auto	2016-10-02 00:00:00.0	42.625	-88.625	0.0625	0.1409
auto	2016-10-10 00:00:00.0	42.625	-88.625	0.0625	-1.13574
auto	2016-10-09 00:00:00.0	42.0625	-88	0.0625	0.58516
auto	2016-10-18 00:00:00.0	42.625	-88.625	0.0625	-0.3894
auto	2016-11-02 00:00:00.0	42.0625	-88	0.0625	-2.6074
auto	2016-11-04 00:00:00.0	40.4375	-89	0.0625	0.14435
auto	2016-10-25 00:00:00.0	42.0625	-88	0.0625	1.16012
auto	2016-10-16 00:00:00.0	42	-86.5	0.0625	-0.61863
auto	2016-10-16 00:00:00.0	42.5625	-88.4375	0.0625	-0.16019
auto	2016-10-09 00:00:00.0	40.4375	-89	0.0625	1.20892
auto	2016-10-18 00:00:00.0	41.5625	-87.5	0.0625	-0.13522
auto	2016-10-26 00:00:00.0	41.5625	-87.5	0.0625	-0.43655
auto	2016-11-03 00:00:00.0	42	-86.5	0.0625	-2.9774
auto	2016-11-03 00:00:00.0	41.6875	-86.3125	0.0625	-1.46393
auto	2016-11-04 00:00:00.0	42.0625	-88	0.0625	-0.33781
auto	2016-10-09 00:00:00.0	41.5	-88.1875	0.0625	0.52582
auto	2016-11-02 00:00:00.0	40.4375	-89	0.0625	-0.20163
auto	2016-10-17 00:00:00.0	41.5	-88.1875	0.0625	0.5007
auto	2016-10-20 00:00:00.0	41.375	-88.875	0.0625	-1.16102
auto	2016-11-03 00:00:00.0	42.0625	-87.6875	0.0625	-0.74044
auto	2016-10-05 00:00:00.0	42.6875	-87.9375	0.0625	-1.37013
auto	2016-10-04 00:00:00.0	41.5	-87.3125	0.0625	1.80764
auto	2016-10-21 00:00:00.0	42.6875	-87.9375	0.0625	-1.28587
auto	2016-11-05 00:00:00.0	40.4375	-86.9375	0.0625	-0.45353
auto	2016-10-01 00:00:00.0	42.25	-89.0625	0.0625	-0.12168
auto	2016-10-25 00:00:00.0	42.3125	-89	0.0625	1.01396
auto	2016-10-26 00:00:00.0	40.5	-89	0.0625	-1.3332
auto	2016-10-29 00:00:00.0	40.75	-86.375	0.0625	-1.32798
auto	2016-11-02 00:00:00.0	42.3125	-89	0.0625	-0.42931
auto	2016-11-01 00:00:00.0	41.875	-87.9375	0.0625	1.36055
auto	2016-10-03 00:00:00.0	40.125	-88.1875	0.0625	-0.26765
auto	2016-10-27 00:00:00.0	40.125	-88.1875	0.0625	0.02189
auto	2016-10-13 00:00:00.0	40.75	-86.375	0.0625	-1.34598
auto	2016-10-17 00:00:00.0	42.3125	-89	0.0625	0.34513
auto	2016-10-05 00:00:00.0	40.75	-86.375	0.0625	-1.05792
auto	2016-10-02 00:00:00.0	40.5	-89	0.0625	-0.64629
auto	2016-11-02 00:00:00.0	41.8125	-88.1875	0.0625	-1.83334
auto	2016-10-26 00:00:00.0	42.3125	-89	0.0625	0.83795
auto	2016-10-25 00:00:00.0	40.5	-89	0.0625	0.78248
auto	2016-10-16 00:00:00.0	40.125	-88.1875	0.0625	-0.29282
auto	2016-10-30 00:00:00.0	40.75	-86.375	0.0625	-1.47201
auto	2016-11-02 00:00:00.0	40.5	-89	0.0625	-0.52265
auto	2016-10-19 00:00:00.0	39.9375	-86.125	0.0625	-1.57981
auto	2016-10-26 00:00:00.0	41.8125	-88.1875	0.0625	-0.89829
auto	2016-10-02 00:00:00.0	42.3125	-89	0.0625	-0.11249
auto	2016-10-07 00:00:00.0	41.625	-87.5	0.0625	-0.54388
auto	2016-10-03 00:00:00.0	41.875	-87.9375	0.0625	-0.23994
auto	2016-10-17 00:00:00.0	40.5	-89	0.0625	-0.09676
auto	2016-10-06 00:00:00.0	42.6875	-87.9375	0.0625	-0.9067
auto	2016-10-20 00:00:00.0	40.9375	-87.125	0.0625	0.51777
auto	2016-10-23 00:00:00.0	41.375	-88.875	0.0625	-0.39244
auto	2016-10-01 00:00:00.0	42.125	-86.4375	0.0625	-1.14922
auto	2016-10-31 00:00:00.0	41.375	-88.875	0.0625	-0.95482
auto	2016-11-04 00:00:00.0	41.5	-87.0625	0.0625	0.017
auto	2016-10-07 00:00:00.0	41.375	-88.875	0.0625	0.13244
auto	2016-10-10 00:00:00.0	40.4375	-89	0.0625	0.9827
auto	2016-10-26 00:00:00.0	41.5	-88.1875	0.0625	-1.18214
auto	2016-10-07 00:00:00.0	41.8125	-86.75	0.0625	-1.9479
auto	2016-11-02 00:00:00.0	41.5625	-87.5	0.0625	-0.04913
auto	2016-10-02 00:00:00.0	40.4375	-89	0.0625	-0.18832
auto	2016-10-26 00:00:00.0	40.4375	-89	0.0625	-1.25289
auto	2016-11-04 00:00:00.0	42.625	-88.625	0.0625	-1.99993
auto	2016-10-17 00:00:00.0	41.5625	-87.5	0.0625	-0.37198
auto	2016-10-10 00:00:00.0	41.5	-88.1875	0.0625	0.24953
auto	2016-10-31 00:00:00.0	41.8125	-86.75	0.0625	-1.58781
auto	2016-10-02 00:00:00.0	41.5	-88.1875	0.0625	0.22441
auto	2016-10-15 00:00:00.0	41.5625	-89.125	0.0625	0.70361
auto	2016-10-31 00:00:00.0	42	-88.6875	0.0625	-0.18935
auto	2016-10-07 00:00:00.0	41.5625	-89.125	0.0625	0.89742
auto	2016-10-26 00:00:00.0	41.3125	-89.125	0.0625	-1.02603
auto	2016-10-08 00:00:00.0	41.8125	-86.25	0.0625	-0.43642
auto	2016-10-23 00:00:00.0	42	-88.6875	0.0625	-0.31936
auto	2016-10-31 00:00:00.0	41.5625	-89.125	0.0625	-1.53903
auto	2016-10-07 00:00:00.0	42	-88.6875	0.0625	-0.51437
auto	2016-10-23 00:00:00.0	41.5625	-89.125	0.0625	-0.87455
auto	2016-11-05 00:00:00.0	42.125	-86.4375	0.0625	-2.74864
auto	2016-10-24 00:00:00.0	41.8125	-87.8125	0.0625	0.95146
auto	2016-10-28 00:00:00.0	41.6875	-86.875	0.0625	-1.40333
auto	2016-10-20 00:00:00.0	41.625	-86.25	0.0625	2.64288
auto	2016-10-02 00:00:00.0	41.75	-86.25	0.0625	-0.97348
auto	2016-10-12 00:00:00.0	41.625	-86.25	0.0625	-1.08469
auto	2016-10-08 00:00:00.0	41.8125	-87.8125	0.0625	-1.41303
auto	2016-10-04 00:00:00.0	41.625	-86.25	0.0625	0.58956
auto	2016-10-18 00:00:00.0	41.75	-86.25	0.0625	-0.69731
auto	2016-10-04 00:00:00.0	41.6875	-86.875	0.0625	2.64321
auto	2016-11-03 00:00:00.0	42.5	-89.0625	0.0625	-2.04211
auto	2016-10-13 00:00:00.0	42.3125	-88.0625	0.0625	0.15704
auto	2016-10-18 00:00:00.0	41.625	-87.625	0.0625	-0.55646
auto	2016-10-05 00:00:00.0	42.3125	-88.0625	0.0625	-0.5426
auto	2016-11-02 00:00:00.0	41.6875	-88.0625	0.0625	-0.96676
auto	2016-10-08 00:00:00.0	41.6875	-86.1875	0.0625	-0.57142
auto	2016-10-02 00:00:00.0	41.625	-87.625	0.0625	-0.89595
auto	2016-10-21 00:00:00.0	42.3125	-88.0625	0.0625	-0.17529
auto	2016-10-22 00:00:00.0	40.1875	-87.625	0.0625	-1.0769
auto	2016-10-02 00:00:00.0	41.5625	-87.8125	0.0625	-1.76321
auto	2016-10-02 00:00:00.0	41.5	-87.4375	0.0625	-0.55904
auto	2016-11-03 00:00:00.0	41.6875	-86	0.0625	-2.42174
auto	2016-10-12 00:00:00.0	42.375	-86.25	0.0625	-1.86884
auto	2016-11-03 00:00:00.0	40.4375	-86.8125	0.0625	-1.30205
auto	2016-10-26 00:00:00.0	41.5	-87.4375	0.0625	-0.73026
auto	2016-10-28 00:00:00.0	42.375	-86.25	0.0625	-1.8488
auto	2016-10-17 00:00:00.0	41.5625	-87.8125	0.0625	-1.51228
auto	2016-11-03 00:00:00.0	41.125	-87.875	0.0625	-0.69538
auto	2016-11-04 00:00:00.0	42	-87.875	0.0625	-0.28367
auto	2016-10-01 00:00:00.0	40.4375	-86.9375	0.0625	0.51058
auto	2016-10-07 00:00:00.0	42.375	-86.25	0.0625	-0.8669
auto	2016-11-02 00:00:00.0	41.5625	-87.8125	0.0625	0.74614
auto	2016-10-31 00:00:00.0	42.375	-86.25	0.0625	-2.12934
auto	2016-10-25 00:00:00.0	41.5625	-87.8125	0.0625	-0.22972
auto	2016-10-23 00:00:00.0	42.375	-86.25	0.0625	-1.20755
auto	2016-10-13 00:00:00.0	40.0625	-86.875	0.0625	1.56514
auto	2016-10-13 00:00:00.0	40.1875	-87.625	0.0625	0.06206
auto	2016-10-18 00:00:00.0	41.6875	-88.0625	0.0625	1.19669
auto	2016-10-05 00:00:00.0	40.0625	-86.875	0.0625	-0.63833
auto	2016-11-05 00:00:00.0	42.25	-89.0625	0.0625	-2.03896
auto	2016-10-17 00:00:00.0	41.625	-87.625	0.0625	0.05461
auto	2016-10-10 00:00:00.0	41.6875	-88.0625	0.0625	0.80333
auto	2016-10-29 00:00:00.0	39.9375	-86	0.0625	-2.81563
auto	2016-10-21 00:00:00.0	40.0625	-86.875	0.0625	0.11248
auto	2016-10-09 00:00:00.0	41.75	-86.25	0.0625	-0.38001
auto	2016-10-31 00:00:00.0	41.625	-86.25	0.0625	-0.53187
auto	2016-10-31 00:00:00.0	41.6875	-86.875	0.0625	-0.41904
auto	2016-11-02 00:00:00.0	41.75	-86.25	0.0625	-1.32015
auto	2016-11-02 00:00:00.0	41.3125	-89.125	0.0625	-1.11392
auto	2016-10-19 00:00:00.0	41.8125	-86.25	0.0625	-1.12755
auto	2016-10-20 00:00:00.0	41.5625	-89.125	0.0625	-0.92992
auto	2016-10-27 00:00:00.0	41.875	-87.625	0.0625	0.34997
auto	2016-10-04 00:00:00.0	42.0625	-88.0625	0.0625	0.59044
auto	2016-10-28 00:00:00.0	41.5625	-89.125	0.0625	-1.73284
auto	2016-10-12 00:00:00.0	42	-88.6875	0.0625	-2.46443
auto	2016-10-19 00:00:00.0	41.875	-87.625	0.0625	0.88258
auto	2016-11-04 00:00:00.0	42.3125	-87.875	0.0625	-0.82614
auto	2016-10-12 00:00:00.0	42.0625	-88.0625	0.0625	0.02677
auto	2016-10-09 00:00:00.0	42.3125	-87.875	0.0625	-0.18464
auto	2016-10-10 00:00:00.0	42.25	-88.3125	0.0625	1.12481
auto	2016-10-28 00:00:00.0	41.5	-88.125	0.0625	-1.19609
auto	2016-10-29 00:00:00.0	42.125	-86.4375	0.0625	-1.91777
auto	2016-10-25 00:00:00.0	42.3125	-87.875	0.0625	-1.08274
auto	2016-10-20 00:00:00.0	41.5	-88.125	0.0625	-1.11821
auto	2016-10-21 00:00:00.0	42.125	-86.4375	0.0625	-0.35989
auto	2016-10-25 00:00:00.0	40.0625	-86	0.0625	0.56337
auto	2016-10-21 00:00:00.0	42.6875	-89.0625	0.0625	-1.27635
auto	2016-10-13 00:00:00.0	42.6875	-89.0625	0.0625	-1.50145
auto	2016-10-16 00:00:00.0	41.625	-88.125	0.0625	0.31427
auto	2016-10-25 00:00:00.0	41.625	-86	0.0625	1.3509
auto	2016-11-04 00:00:00.0	41.625	-87.625	0.0625	0.93728
auto	2016-10-08 00:00:00.0	41.625	-88.125	0.0625	-0.22634
auto	2016-10-26 00:00:00.0	41.1875	-87.875	0.0625	0.44431
auto	2016-10-03 00:00:00.0	42.5	-89.0625	0.0625	4.1254
auto	2016-10-28 00:00:00.0	41.875	-88.3125	0.0625	-0.69548
auto	2016-10-31 00:00:00.0	41.9375	-87.875	0.0625	-0.55414
auto	2016-10-22 00:00:00.0	42.25	-89.0625	0.0625	-1.63695
auto	2016-10-17 00:00:00.0	41.625	-86	0.0625	0.77828
auto	2016-10-20 00:00:00.0	41.875	-88.3125	0.0625	-1.54192
auto	2016-10-10 00:00:00.0	41.1875	-87.875	0.0625	-0.69115
auto	2016-10-11 00:00:00.0	40.4375	-86.8125	0.0625	0.57274
auto	2016-10-24 00:00:00.0	41.125	-87.875	0.0625	0.08671
auto	2016-10-03 00:00:00.0	40.4375	-86.8125	0.0625	0.33649
auto	2016-10-26 00:00:00.0	42.0625	-88.3125	0.0625	-1.45154
auto	2016-11-02 00:00:00.0	42	-87.875	0.0625	-0.12003
auto	2016-10-23 00:00:00.0	42.375	-87.875	0.0625	-1.12365
auto	2016-10-30 00:00:00.0	41.9375	-88.3125	0.0625	-1.54804
auto	2016-11-04 00:00:00.0	41.5	-87.4375	0.0625	0.57096
auto	2016-10-19 00:00:00.0	40.4375	-86.8125	0.0625	-0.60091
auto	2016-10-10 00:00:00.0	42.0625	-88.3125	0.0625	-0.48478
auto	2016-10-11 00:00:00.0	41.6875	-86	0.0625	-1.74805
auto	2016-10-27 00:00:00.0	41.125	-87.875	0.0625	0.39955
auto	2016-10-24 00:00:00.0	41.5625	-87.25	0.0625	-0.30541
auto	2016-11-01 00:00:00.0	41.6875	-86	0.0625	-1.86897
auto	2016-11-01 00:00:00.0	41.5625	-87.25	0.0625	0.19634
auto	2016-10-11 00:00:00.0	41.125	-87.875	0.0625	0.24313
auto	2016-10-08 00:00:00.0	41.5625	-87.25	0.0625	-0.51201
auto	2016-10-23 00:00:00.0	42.75	-87.875	0.0625	-0.91944
auto	2016-10-16 00:00:00.0	41.6875	-86	0.0625	-1.39393
auto	2016-10-29 00:00:00.0	41.9375	-88.3125	0.0625	-1.46097
auto	2016-10-09 00:00:00.0	42.0625	-88.3125	0.0625	-0.22698
auto	2016-11-02 00:00:00.0	41.1875	-87.875	0.0625	1.53994
auto	2016-10-24 00:00:00.0	42.5	-89.0625	0.0625	-0.63283
auto	2016-10-18 00:00:00.0	41.625	-86	0.0625	-1.01425
auto	2016-10-11 00:00:00.0	41.625	-88.125	0.0625	-0.26639
auto	2016-10-15 00:00:00.0	41.875	-88.3125	0.0625	-1.04097
auto	2016-10-21 00:00:00.0	42.25	-89.0625	0.0625	-0.43092
auto	2016-10-16 00:00:00.0	42.5	-89.0625	0.0625	0.00362
auto	2016-10-04 00:00:00.0	40.0625	-86.4375	0.0625	0.59894
auto	2016-10-08 00:00:00.0	42.5	-89.0625	0.0625	1.6099
auto	2016-10-02 00:00:00.0	41.625	-86	0.0625	-1.3628
auto	2016-10-12 00:00:00.0	40.0625	-86.4375	0.0625	-0.76969
auto	2016-11-05 00:00:00.0	40.0625	-86.875	0.0625	-2.05834
auto	2016-10-17 00:00:00.0	41.9375	-89.0625	0.0625	-0.48296
auto	2016-10-14 00:00:00.0	41.5625	-87.1875	0.0625	-0.01809
auto	2016-10-11 00:00:00.0	41.3125	-87.1875	0.0625	-0.60405
auto	2016-10-14 00:00:00.0	42.6875	-89.0625	0.0625	-1.614
auto	2016-10-25 00:00:00.0	41.9375	-89.0625	0.0625	0.85654
auto	2016-10-06 00:00:00.0	42.125	-86.4375	0.0625	-2.16703
auto	2016-10-10 00:00:00.0	42.3125	-87.875	0.0625	0.97006
auto	2016-10-14 00:00:00.0	42.125	-86.4375	0.0625	-0.71301
auto	2016-10-02 00:00:00.0	42.3125	-87.875	0.0625	-1.15973
auto	2016-10-20 00:00:00.0	41.5625	-87.5625	0.0625	0.2227
auto	2016-10-22 00:00:00.0	42.125	-86.4375	0.0625	-1.71005
auto	2016-10-07 00:00:00.0	42.5625	-87.875	0.0625	1.36428
auto	2016-10-18 00:00:00.0	40.0625	-86	0.0625	-0.00411
auto	2016-11-02 00:00:00.0	42.25	-88.3125	0.0625	-1.9547
auto	2016-10-26 00:00:00.0	40.0625	-86	0.0625	-0.21907
auto	2016-10-29 00:00:00.0	42.5	-89.0625	0.0625	-1.3602
auto	2016-10-31 00:00:00.0	41.625	-86	0.0625	-1.43749
auto	2016-10-14 00:00:00.0	41.625	-88.125	0.0625	-1.38767
auto	2016-10-20 00:00:00.0	41.1875	-87.875	0.0625	-0.97004
auto	2016-11-02 00:00:00.0	40.0625	-86.4375	0.0625	-2.39618
auto	2016-10-13 00:00:00.0	42.5	-89.0625	0.0625	-1.63296
auto	2016-10-12 00:00:00.0	41.1875	-87.875	0.0625	-0.47203
auto	2016-10-25 00:00:00.0	41.9375	-87.875	0.0625	2.56053
auto	2016-10-01 00:00:00.0	41.875	-87.9375	0.0625	-1.11725
auto	2016-11-02 00:00:00.0	41.9375	-87.875	0.0625	-0.23066
auto	2016-10-21 00:00:00.0	41.5625	-87.25	0.0625	-0.65959
auto	2016-10-02 00:00:00.0	42.75	-87.875	0.0625	-0.76356
auto	2016-10-31 00:00:00.0	42	-87.875	0.0625	-0.73237
auto	2016-10-28 00:00:00.0	42.0625	-88.3125	0.0625	-1.15077
auto	2016-10-09 00:00:00.0	42.375	-87.875	0.0625	1.10602
auto	2016-10-23 00:00:00.0	42	-87.875	0.0625	-1.66142
auto	2016-10-24 00:00:00.0	41.9375	-88.3125	0.0625	0.03672
auto	2016-10-21 00:00:00.0	40.4375	-86.8125	0.0625	-0.418
auto	2016-10-15 00:00:00.0	42	-87.875	0.0625	-0.21505
auto	2016-10-29 00:00:00.0	40.4375	-86.8125	0.0625	-2.0413
auto	2016-10-06 00:00:00.0	41.125	-87.875	0.0625	0.19099
auto	2016-10-07 00:00:00.0	42	-87.875	0.0625	0.1703
auto	2016-11-04 00:00:00.0	42.375	-86.25	0.0625	-1.70852
auto	2016-10-05 00:00:00.0	41.6875	-86	0.0625	-1.19528
